controlId,model,nDCG,nDCG_nonZero,ground_truth_ids,predicted_ids
INQ-03,all-mpnet-base-v2,1.0,1.0,"['INQ-03', 'INQ-04']","['INQ-03', 'INQ-04', 'INQ-01', 'IDM-07', 'HR-06', 'OPS-12', 'COM-02', 'COM-01', 'OPS-13', 'IDM-06', 'HR-02', 'IDM-05', 'OIS-06', 'SSO-01', 'PI-02', 'OPS-15', 'PS-04', 'OIS-04', 'PS-01', 'OPS-06', 'OPS-07', 'SSO-04', 'SIM-04', 'PSS-04', 'SSO-02', 'CRY-01', 'OPS-11', 'SP-03', 'SP-02', 'CRY-03', 'COM-04', 'COS-02', 'PI-03', 'OPS-14', 'PI-01', 'COM-03', 'DEV-02', 'AM-05', 'OPS-10', 'OPS-16', 'AM-06', 'AM-02', 'IDM-02', 'SIM-02', 'PSS-01', 'OPS-24', 'SIM-05', 'OIS-05', 'SP-01', 'HR-05', 'IDM-01', 'OPS-19', 'HR-01', 'INQ-02', 'SIM-03', 'AM-03', 'CRY-02', 'OPS-08', 'OIS-07', 'BCM-02', 'OIS-02', 'DEV-01', 'OPS-21', 'SSO-03', 'OIS-01', 'COS-06', 'PSS-12', 'COS-03', 'OPS-02', 'OPS-17', 'IDM-09', 'HR-03', 'OPS-20', 'OPS-09', 'DEV-03', 'IDM-08', 'SIM-01', 'OPS-03', 'OPS-18', 'DEV-09', 'PSS-11', 'PS-03', 'CRY-04', 'PS-06', 'OPS-01', 'OPS-23', 'OPS-04', 'AM-04', 'AM-01', 'DEV-05', 'PSS-10', 'DEV-07', 'PSS-02', 'DEV-06', 'IDM-04', 'COS-07', 'DEV-10', 'IDM-03', 'PSS-06', 'SSO-05', 'OPS-22', 'BCM-04', 'PSS-03', 'COS-01', 'DEV-08', 'BCM-01', 'PS-02', 'OPS-05']"
PSS-01,all-mpnet-base-v2,0.5000000000000002,0.5000000000000002,['PSS-04'],"['OPS-10', 'OPS-17', 'PSS-04', 'OPS-13', 'SIM-03', 'OPS-12', 'OPS-14', 'BCM-02', 'OPS-15', 'SIM-05', 'OPS-07', 'SIM-01', 'OPS-20', 'OPS-08', 'OIS-06', 'SP-03', 'DEV-08', 'AM-02', 'COM-02', 'OPS-21', 'SSO-04', 'COM-03', 'SIM-04', 'DEV-07', 'OPS-02', 'OPS-16', 'OIS-07', 'PS-06', 'PS-02', 'PSS-06', 'COS-03', 'SIM-02', 'SSO-01', 'OPS-18', 'IDM-06', 'OPS-06', 'COS-01', 'DEV-03', 'PS-04', 'SSO-05', 'AM-01', 'PSS-10', 'OPS-23', 'HR-05', 'OPS-22', 'BCM-04', 'AM-03', 'CRY-01', 'IDM-09', 'COM-01', 'OIS-05', 'SSO-03', 'IDM-08', 'OPS-04', 'DEV-05', 'DEV-06', 'BCM-01', 'SSO-02', 'IDM-02', 'DEV-01', 'IDM-01', 'OIS-04', 'PI-02', 'PSS-01', 'OPS-09', 'PSS-02', 'IDM-05', 'PI-01', 'CRY-04', 'OIS-01', 'PSS-03', 'INQ-01', 'IDM-07', 'COS-02', 'HR-03', 'AM-05', 'PS-01', 'CRY-02', 'OPS-19', 'AM-04', 'DEV-02', 'SP-02', 'AM-06', 'OPS-03', 'DEV-09', 'OPS-11', 'CRY-03', 'HR-06', 'PSS-12', 'HR-02', 'OPS-05', 'PI-03', 'COM-04', 'SP-01', 'OPS-01', 'HR-01', 'COS-07', 'INQ-02', 'OPS-24', 'IDM-03', 'PS-03', 'OIS-02', 'INQ-04', 'PSS-11', 'DEV-10', 'INQ-03', 'COS-06', 'IDM-04']"
PSS-02,all-mpnet-base-v2,1.0,1.0,['PSS-06'],"['PSS-06', 'PS-04', 'IDM-06', 'IDM-08', 'OPS-12', 'OPS-15', 'IDM-01', 'IDM-03', 'IDM-02', 'IDM-09', 'OPS-03', 'OPS-14', 'SIM-01', 'PS-03', 'IDM-05', 'OPS-10', 'SIM-05', 'PS-02', 'HR-05', 'OPS-02', 'OPS-24', 'SIM-03', 'DEV-07', 'COM-03', 'PSS-04', 'OIS-01', 'HR-03', 'AM-02', 'CRY-01', 'OPS-11', 'OIS-04', 'CRY-04', 'OIS-06', 'OPS-04', 'DEV-01', 'COS-02', 'COS-03', 'OPS-17', 'OPS-01', 'BCM-01', 'CRY-02', 'AM-06', 'PSS-01', 'COM-02', 'SSO-04', 'SSO-01', 'OPS-20', 'PI-01', 'OPS-21', 'COM-04', 'OPS-16', 'AM-03', 'OIS-02', 'PS-01', 'OPS-13', 'SP-03', 'SSO-03', 'OPS-06', 'BCM-02', 'COS-01', 'AM-01', 'SSO-05', 'PI-02', 'BCM-04', 'SIM-02', 'OPS-09', 'HR-02', 'PS-06', 'OPS-18', 'DEV-03', 'SP-02', 'OIS-07', 'OPS-08', 'DEV-05', 'OPS-05', 'SP-01', 'IDM-04', 'PSS-12', 'DEV-08', 'HR-06', 'OIS-05', 'DEV-10', 'IDM-07', 'CRY-03', 'DEV-09', 'AM-05', 'PSS-03', 'OPS-22', 'AM-04', 'OPS-23', 'COM-01', 'COS-06', 'PI-03', 'PSS-02', 'SSO-02', 'OPS-07', 'SIM-04', 'INQ-04', 'DEV-06', 'PSS-10', 'COS-07', 'DEV-02', 'OPS-19', 'PSS-11', 'HR-01', 'INQ-01', 'INQ-02', 'INQ-03']"
PSS-03,all-mpnet-base-v2,1.0,1.0,['PSS-10'],"['PSS-10', 'COS-07', 'COS-06', 'COS-02', 'PI-01', 'AM-03', 'COS-01', 'CRY-02', 'COS-03', 'OPS-15', 'OPS-10', 'PSS-11', 'OIS-05', 'DEV-01', 'DEV-03', 'HR-03', 'DEV-07', 'SSO-03', 'PS-02', 'DEV-09', 'OPS-02', 'IDM-01', 'SSO-05', 'PSS-03', 'PS-04', 'OPS-17', 'DEV-06', 'PS-01', 'OIS-07', 'PSS-01', 'OPS-03', 'OPS-24', 'OIS-04', 'OPS-16', 'AM-06', 'BCM-02', 'OPS-14', 'PSS-02', 'IDM-09', 'SSO-01', 'IDM-08', 'COM-01', 'PSS-12', 'SIM-01', 'OPS-20', 'OPS-23', 'PSS-04', 'PI-02', 'IDM-02', 'OPS-05', 'OPS-18', 'HR-01', 'IDM-05', 'AM-01', 'OIS-01', 'SP-01', 'PS-03', 'SSO-04', 'OPS-09', 'AM-02', 'OPS-04', 'INQ-02', 'SSO-02', 'DEV-02', 'OPS-22', 'INQ-04', 'OIS-02', 'OPS-19', 'IDM-06', 'HR-06', 'BCM-01', 'SP-02', 'OPS-06', 'OPS-01', 'OPS-21', 'CRY-04', 'PS-06', 'CRY-03', 'CRY-01', 'PSS-06', 'SIM-04', 'HR-02', 'AM-04', 'IDM-03', 'INQ-01', 'SIM-02', 'OPS-12', 'OPS-11', 'IDM-07', 'DEV-10', 'COM-04', 'SP-03', 'AM-05', 'COM-02', 'PI-03', 'OPS-07', 'OPS-13', 'INQ-03', 'IDM-04', 'DEV-05', 'COM-03', 'BCM-04', 'HR-05', 'OPS-08', 'SIM-03', 'DEV-08', 'SIM-05', 'OIS-06']"
PSS-04,all-mpnet-base-v2,1.0,1.0,['PSS-11'],"['PSS-11', 'OPS-23', 'AM-06', 'AM-03', 'PI-01', 'SSO-05', 'OPS-05', 'PSS-03', 'COS-07', 'DEV-07', 'SSO-03', 'PSS-10', 'OPS-03', 'DEV-01', 'DEV-03', 'AM-04', 'OPS-02', 'OPS-04', 'OPS-24', 'AM-02', 'PI-02', 'DEV-02', 'DEV-10', 'PSS-01', 'OIS-07', 'IDM-09', 'DEV-06', 'AM-01', 'PS-02', 'IDM-02', 'SSO-02', 'OPS-01', 'PSS-12', 'COS-02', 'AM-05', 'COM-01', 'CRY-02', 'HR-01', 'PS-03', 'CRY-04', 'PSS-02', 'OIS-01', 'OIS-05', 'HR-03', 'CRY-03', 'OPS-19', 'COS-01', 'IDM-01', 'COS-06', 'OIS-04', 'HR-02', 'IDM-08', 'OPS-18', 'OIS-02', 'DEV-09', 'PS-01', 'SP-01', 'SSO-01', 'OPS-09', 'OPS-22', 'OPS-20', 'HR-06', 'OPS-11', 'INQ-04', 'COS-03', 'IDM-05', 'OPS-10', 'BCM-02', 'PSS-06', 'PS-06', 'OPS-15', 'INQ-01', 'SP-02', 'INQ-03', 'PS-04', 'OPS-06', 'SSO-04', 'PSS-04', 'OPS-16', 'OPS-17', 'CRY-01', 'PI-03', 'IDM-03', 'COM-04', 'SIM-01', 'IDM-06', 'BCM-01', 'OPS-21', 'IDM-07', 'OPS-14', 'OPS-12', 'OPS-07', 'OPS-08', 'INQ-02', 'SIM-02', 'SIM-04', 'COM-02', 'DEV-08', 'BCM-04', 'IDM-04', 'DEV-05', 'HR-05', 'OIS-06', 'SP-03', 'SIM-05', 'COM-03', 'SIM-03', 'OPS-13']"
PSS-05,all-mpnet-base-v2,1.0,1.0,['PSS-12'],"['PSS-12', 'OPS-09', 'COS-07', 'PS-01', 'OPS-03', 'OPS-07', 'SSO-03', 'CRY-03', 'PS-03', 'AM-02', 'AM-06', 'OPS-24', 'PS-02', 'OPS-12', 'OPS-06', 'DEV-10', 'COS-02', 'CRY-01', 'OPS-01', 'OIS-04', 'PSS-01', 'PS-06', 'AM-04', 'PI-02', 'BCM-02', 'OPS-14', 'PI-03', 'CRY-02', 'AM-03', 'OIS-07', 'AM-01', 'OIS-01', 'PI-01', 'OPS-10', 'OPS-15', 'OPS-11', 'PS-04', 'SSO-02', 'OPS-17', 'OPS-23', 'COS-06', 'INQ-01', 'IDM-08', 'IDM-09', 'HR-02', 'IDM-02', 'DEV-07', 'OPS-04', 'COM-02', 'OPS-08', 'OIS-06', 'COM-01', 'INQ-04', 'DEV-01', 'OPS-18', 'SP-02', 'OPS-02', 'SSO-04', 'IDM-07', 'AM-05', 'DEV-03', 'SIM-01', 'SSO-01', 'IDM-05', 'CRY-04', 'INQ-03', 'IDM-01', 'OPS-05', 'SSO-05', 'HR-03', 'DEV-05', 'OPS-13', 'OPS-20', 'PSS-04', 'COS-03', 'IDM-06', 'BCM-01', 'SIM-02', 'BCM-04', 'OIS-02', 'SP-01', 'DEV-06', 'OPS-16', 'HR-06', 'PSS-03', 'HR-01', 'OPS-22', 'PSS-02', 'SIM-04', 'DEV-08', 'SIM-05', 'PSS-06', 'COM-04', 'DEV-02', 'SP-03', 'COM-03', 'SIM-03', 'OIS-05', 'COS-01', 'OPS-19', 'PSS-10', 'OPS-21', 'PSS-11', 'HR-05', 'IDM-03', 'INQ-02', 'DEV-09', 'IDM-04']"
OIS-01,multi-qa-mpnet-base-dot-v1,0.6309297535714575,0.6309297535714575,['OIS-01'],"['COM-03', 'OIS-01', 'CRY-01', 'COS-01', 'SP-03', 'OPS-12', 'OIS-02', 'DEV-07', 'OIS-06', 'IDM-09', 'COM-04', 'SIM-01', 'HR-05', 'CRY-04', 'SIM-05', 'PS-04', 'IDM-08', 'CRY-02', 'COM-01', 'OPS-16', 'DEV-03', 'PSS-06', 'HR-02', 'SP-01', 'OPS-05', 'SP-02', 'IDM-02', 'SSO-04', 'OPS-14', 'OPS-02', 'AM-02', 'BCM-01', 'PS-01', 'IDM-01', 'OIS-04', 'OPS-10', 'OIS-05', 'HR-03', 'COS-03', 'IDM-03', 'PSS-03', 'OPS-18', 'OPS-04', 'IDM-06', 'PS-06', 'SSO-01', 'PSS-01', 'SIM-03', 'OPS-22', 'AM-01', 'PSS-04', 'OPS-13', 'PS-03', 'OPS-17', 'SSO-03', 'DEV-01', 'OPS-11', 'PI-01', 'OPS-23', 'PSS-10', 'COS-02', 'AM-05', 'AM-06', 'OPS-15', 'BCM-02', 'AM-04', 'COM-02', 'DEV-05', 'OIS-07', 'OPS-24', 'AM-03', 'SIM-02', 'HR-06', 'OPS-03', 'OPS-06', 'INQ-04', 'IDM-05', 'IDM-07', 'DEV-08', 'CRY-03', 'OPS-07', 'INQ-01', 'OPS-09', 'OPS-01', 'SIM-04', 'DEV-09', 'PS-02', 'SSO-05', 'COS-07', 'PSS-12', 'DEV-02', 'HR-01', 'INQ-03', 'PSS-02', 'SSO-02', 'OPS-20', 'IDM-04', 'DEV-10', 'COS-06', 'PI-03', 'OPS-21', 'INQ-02', 'OPS-08', 'PI-02', 'PSS-11', 'OPS-19', 'BCM-04', 'DEV-06']"
OIS-02,multi-qa-mpnet-base-dot-v1,0.5000000000000002,0.5000000000000002,['OIS-04'],"['IDM-01', 'OIS-04', 'HR-05', 'IDM-02', 'IDM-06', 'OPS-16', 'AM-04', 'BCM-01', 'COS-06', 'SP-01', 'HR-01', 'SIM-02', 'COM-02', 'OPS-10', 'COM-03', 'SIM-04', 'SSO-01', 'DEV-01', 'HR-02', 'OPS-18', 'IDM-05', 'HR-03', 'OPS-01', 'OPS-03', 'AM-05', 'AM-02', 'OIS-07', 'COS-02', 'SSO-04', 'OPS-02', 'INQ-01', 'OIS-06', 'DEV-03', 'OPS-12', 'PS-04', 'PSS-01', 'SIM-01', 'OPS-04', 'PI-02', 'PS-02', 'OPS-24', 'OPS-22', 'AM-06', 'DEV-07', 'OIS-01', 'CRY-04', 'DEV-05', 'OIS-02', 'BCM-02', 'IDM-09', 'OPS-11', 'DEV-02', 'CRY-01', 'OPS-06', 'PI-03', 'INQ-04', 'COM-04', 'COM-01', 'COS-07', 'DEV-09', 'COS-03', 'SSO-03', 'OPS-07', 'OIS-05', 'PS-01', 'PSS-06', 'PSS-10', 'OPS-05', 'OPS-13', 'SP-03', 'SIM-05', 'OPS-17', 'SIM-03', 'DEV-10', 'COS-01', 'HR-06', 'PS-03', 'PSS-12', 'AM-03', 'OPS-15', 'OPS-21', 'INQ-03', 'AM-01', 'PS-06', 'SSO-05', 'OPS-20', 'DEV-06', 'IDM-03', 'PSS-04', 'OPS-08', 'IDM-04', 'INQ-02', 'OPS-14', 'PSS-11', 'PSS-02', 'OPS-23', 'CRY-02', 'SP-02', 'PSS-03', 'PI-01', 'SSO-02', 'IDM-07', 'IDM-08', 'BCM-04', 'OPS-19', 'DEV-08', 'CRY-03', 'OPS-09']"
OIS-03,multi-qa-mpnet-base-dot-v1,0.0,,['OIS-05'],"['SIM-03', 'SP-03', 'INQ-01', 'INQ-02', 'OIS-06', 'OPS-13', 'INQ-03', 'COM-03', 'INQ-04', 'OPS-12', 'COM-02', 'SIM-04', 'SIM-05', 'SIM-02', 'SSO-01', 'HR-06', 'OIS-05', 'PSS-01', 'HR-03', 'IDM-02', 'CRY-01', 'OPS-21', 'IDM-06', 'COM-04', 'OPS-10', 'BCM-02', 'COM-01', 'AM-02', 'IDM-01', 'HR-05', 'DEV-01', 'PI-01', 'SSO-03', 'SIM-01', 'SP-02', 'HR-01', 'OPS-15', 'OIS-02', 'OPS-18', 'PS-04', 'OPS-16', 'OPS-04', 'DEV-03', 'IDM-07', 'IDM-05', 'SSO-04', 'PS-01', 'OIS-01', 'HR-02', 'OPS-11', 'PSS-04', 'OPS-06', 'SP-01', 'OIS-04', 'PS-06', 'DEV-05', 'BCM-04', 'COS-07', 'AM-03', 'BCM-01', 'DEV-07', 'DEV-09', 'PSS-10', 'OPS-07', 'CRY-04', 'IDM-04', 'CRY-02', 'COS-03', 'OPS-08', 'COS-02', 'DEV-02', 'COS-01', 'IDM-09', 'OPS-03', 'PSS-12', 'OPS-17', 'OPS-02', 'OIS-07', 'PSS-02', 'SSO-02', 'OPS-01', 'AM-05', 'OPS-14', 'OPS-24', 'CRY-03', 'OPS-22', 'PSS-06', 'AM-04', 'IDM-08', 'PSS-11', 'PI-03', 'PS-03', 'DEV-06', 'OPS-19', 'PI-02', 'PSS-03', 'COS-06', 'OPS-20', 'OPS-23', 'OPS-05', 'DEV-08', 'PS-02', 'IDM-03', 'OPS-09', 'AM-01', 'DEV-10', 'AM-06', 'SSO-05']"
OIS-04,multi-qa-mpnet-base-dot-v1,0.18953836965473156,0.18953836965473156,"['OIS-05', 'OIS-06', 'OIS-07']","['SP-03', 'OIS-02', 'COM-04', 'HR-05', 'CRY-01', 'OIS-06', 'COM-03', 'DEV-07', 'HR-02', 'OPS-12', 'SP-02', 'OIS-04', 'IDM-06', 'OIS-01', 'COM-01', 'IDM-08', 'PS-01', 'DEV-08', 'DEV-03', 'IDM-09', 'DEV-01', 'CRY-02', 'PSS-01', 'OPS-24', 'SP-01', 'OIS-05', 'HR-06', 'CRY-04', 'DEV-10', 'INQ-03', 'SIM-03', 'HR-03', 'PS-04', 'OPS-18', 'AM-05', 'INQ-04', 'OPS-04', 'OPS-16', 'DEV-02', 'IDM-02', 'OPS-05', 'IDM-07', 'AM-06', 'SIM-05', 'OPS-02', 'SSO-01', 'OPS-22', 'AM-02', 'OPS-11', 'OPS-13', 'OIS-07', 'COS-02', 'BCM-01', 'DEV-05', 'IDM-01', 'PS-06', 'PSS-10', 'PI-01', 'SIM-04', 'SSO-03', 'SIM-02', 'COM-02', 'OPS-07', 'SIM-01', 'OPS-14', 'COS-01', 'CRY-03', 'COS-03', 'OPS-10', 'PS-03', 'OPS-06', 'OPS-01', 'OPS-15', 'COS-06', 'SSO-02', 'AM-01', 'SSO-04', 'OPS-23', 'PSS-03', 'PSS-02', 'PSS-12', 'BCM-02', 'PSS-04', 'INQ-02', 'AM-03', 'HR-01', 'OPS-09', 'INQ-01', 'DEV-09', 'IDM-05', 'OPS-20', 'OPS-08', 'OPS-21', 'IDM-03', 'PSS-06', 'BCM-04', 'OPS-03', 'DEV-06', 'PI-03', 'OPS-17', 'PS-02', 'COS-07', 'OPS-19', 'PI-02', 'AM-04', 'PSS-11', 'IDM-04', 'SSO-05']"
ISP-01,multi-qa-mpnet-base-dot-v1,1.0,1.0,['OIS-02'],"['OIS-02', 'SP-02', 'SP-01', 'HR-05', 'HR-02', 'CRY-01', 'SP-03', 'DEV-01', 'COM-01', 'COM-03', 'PS-01', 'OPS-04', 'COM-04', 'OPS-10', 'SIM-01', 'OIS-01', 'OIS-06', 'IDM-06', 'COS-01', 'SSO-01', 'PSS-01', 'HR-06', 'AM-02', 'IDM-01', 'OPS-11', 'DEV-03', 'OIS-05', 'INQ-03', 'SIM-04', 'IDM-02', 'DEV-05', 'CRY-02', 'OPS-12', 'OPS-18', 'SIM-03', 'HR-03', 'COS-02', 'PS-04', 'BCM-02', 'AM-05', 'OPS-22', 'OPS-06', 'IDM-07', 'SSO-04', 'CRY-04', 'INQ-02', 'IDM-09', 'PS-06', 'INQ-04', 'OPS-16', 'COM-02', 'PSS-10', 'IDM-03', 'PI-01', 'INQ-01', 'OPS-05', 'IDM-08', 'OIS-04', 'COS-03', 'OIS-07', 'IDM-05', 'SIM-02', 'DEV-08', 'OPS-13', 'OPS-24', 'SIM-05', 'PSS-03', 'OPS-02', 'COS-06', 'OPS-21', 'CRY-03', 'PS-03', 'PSS-04', 'DEV-02', 'OPS-14', 'HR-01', 'SSO-03', 'AM-06', 'SSO-02', 'DEV-07', 'IDM-04', 'BCM-01', 'PSS-12', 'OPS-08', 'AM-01', 'OPS-09', 'OPS-23', 'COS-07', 'PS-02', 'OPS-15', 'PI-03', 'AM-03', 'OPS-20', 'OPS-17', 'AM-04', 'OPS-01', 'PSS-02', 'DEV-09', 'BCM-04', 'OPS-07', 'PSS-11', 'OPS-19', 'SSO-05', 'PI-02', 'DEV-10', 'PSS-06', 'DEV-06', 'OPS-03']"
ISP-02,multi-qa-mpnet-base-dot-v1,0.5912352048230278,0.5912352048230278,"['SP-01', 'SP-02']","['DEV-01', 'SP-01', 'CRY-01', 'OIS-06', 'AM-02', 'SP-02', 'IDM-02', 'OIS-02', 'OPS-04', 'COM-02', 'OPS-10', 'OPS-12', 'DEV-03', 'PS-01', 'HR-02', 'IDM-01', 'HR-05', 'SP-03', 'COM-01', 'OPS-18', 'CRY-04', 'SIM-01', 'SIM-03', 'PSS-01', 'OPS-06', 'SSO-01', 'PS-04', 'IDM-06', 'OPS-11', 'COM-03', 'PS-06', 'IDM-09', 'COS-02', 'HR-03', 'SIM-05', 'CRY-02', 'DEV-05', 'AM-05', 'OIS-01', 'PS-03', 'COM-04', 'DEV-08', 'BCM-02', 'HR-06', 'COS-01', 'OPS-16', 'COS-03', 'OPS-01', 'BCM-01', 'SSO-04', 'OPS-02', 'OPS-22', 'IDM-08', 'CRY-03', 'PSS-10', 'IDM-05', 'OIS-05', 'AM-01', 'OIS-07', 'OPS-05', 'SIM-02', 'DEV-02', 'IDM-03', 'OPS-07', 'OPS-13', 'SIM-04', 'AM-06', 'AM-03', 'INQ-01', 'PSS-04', 'PSS-02', 'IDM-07', 'SSO-03', 'OIS-04', 'OPS-20', 'OPS-08', 'INQ-04', 'DEV-07', 'DEV-09', 'PI-03', 'HR-01', 'INQ-03', 'IDM-04', 'PI-01', 'OPS-24', 'AM-04', 'SSO-02', 'PSS-06', 'OPS-21', 'PSS-03', 'PS-02', 'SSO-05', 'OPS-14', 'DEV-06', 'BCM-04', 'OPS-23', 'COS-07', 'OPS-09', 'OPS-15', 'PSS-11', 'PSS-12', 'OPS-19', 'INQ-02', 'OPS-17', 'DEV-10', 'PI-02', 'COS-06', 'OPS-03']"
ISP-03,multi-qa-mpnet-base-dot-v1,1.0,1.0,['SP-03'],"['SP-03', 'OPS-12', 'BCM-04', 'OPS-08', 'DEV-05', 'COM-03', 'OPS-13', 'BCM-02', 'CRY-01', 'OPS-06', 'COM-02', 'OIS-06', 'OPS-10', 'SIM-03', 'HR-05', 'SIM-05', 'OPS-16', 'AM-02', 'OPS-15', 'IDM-06', 'OPS-18', 'PS-06', 'COS-01', 'INQ-02', 'OPS-04', 'INQ-01', 'OPS-07', 'COS-03', 'SIM-02', 'IDM-02', 'SIM-04', 'CRY-03', 'OIS-04', 'PSS-04', 'PS-04', 'SSO-04', 'IDM-05', 'PS-03', 'IDM-09', 'DEV-01', 'OPS-23', 'DEV-03', 'INQ-03', 'AM-04', 'AM-05', 'OPS-22', 'CRY-02', 'PSS-02', 'DEV-07', 'SSO-05', 'PSS-06', 'DEV-08', 'OIS-07', 'OPS-17', 'DEV-06', 'HR-06', 'IDM-01', 'BCM-01', 'SIM-01', 'OPS-21', 'IDM-03', 'OPS-20', 'SSO-03', 'PSS-12', 'HR-03', 'OIS-01', 'AM-01', 'PS-02', 'PI-03', 'SSO-01', 'COM-01', 'OPS-11', 'PS-01', 'IDM-04', 'OPS-19', 'SP-02', 'HR-02', 'OPS-14', 'IDM-08', 'COS-07', 'DEV-10', 'PI-01', 'PSS-11', 'DEV-02', 'IDM-07', 'PSS-01', 'COM-04', 'HR-01', 'OPS-05', 'DEV-09', 'CRY-04', 'OIS-05', 'PSS-10', 'COS-02', 'OPS-01', 'OPS-02', 'INQ-04', 'SSO-02', 'AM-06', 'SP-01', 'PI-02', 'PSS-03', 'AM-03', 'OPS-09', 'OPS-24', 'OIS-02', 'COS-06', 'OPS-03']"
RM-01,multi-qa-mpnet-base-dot-v1,1.0,1.0,['OIS-06'],"['OIS-06', 'SP-03', 'OIS-02', 'CRY-01', 'DEV-01', 'AM-02', 'DEV-05', 'OIS-07', 'AM-05', 'BCM-01', 'BCM-02', 'OPS-04', 'AM-01', 'SP-01', 'OIS-04', 'COM-03', 'SIM-01', 'SP-02', 'OPS-18', 'COS-01', 'OPS-10', 'COM-04', 'SIM-03', 'COS-03', 'IDM-06', 'DEV-03', 'CRY-04', 'OIS-05', 'HR-03', 'SSO-01', 'PS-01', 'OIS-01', 'OPS-12', 'OPS-22', 'BCM-04', 'IDM-02', 'SSO-02', 'OPS-05', 'SSO-04', 'OPS-11', 'PSS-01', 'COM-02', 'HR-05', 'HR-02', 'IDM-01', 'SSO-05', 'OPS-06', 'PSS-03', 'OPS-24', 'PS-06', 'PSS-02', 'SIM-04', 'PS-04', 'SIM-02', 'DEV-08', 'COM-01', 'DEV-06', 'OPS-13', 'SIM-05', 'OPS-01', 'OPS-02', 'AM-06', 'OPS-21', 'PS-03', 'IDM-09', 'OPS-08', 'CRY-02', 'PSS-10', 'OPS-20', 'IDM-03', 'OPS-16', 'AM-03', 'COS-02', 'SSO-03', 'CRY-03', 'IDM-07', 'HR-06', 'PS-02', 'IDM-05', 'PSS-04', 'INQ-01', 'PSS-11', 'INQ-02', 'PI-03', 'DEV-02', 'DEV-07', 'PSS-06', 'OPS-07', 'OPS-19', 'OPS-09', 'OPS-03', 'AM-04', 'OPS-14', 'IDM-08', 'PSS-12', 'IDM-04', 'OPS-17', 'INQ-04', 'INQ-03', 'HR-01', 'COS-07', 'PI-01', 'OPS-23', 'DEV-09', 'DEV-10', 'PI-02', 'COS-06', 'OPS-15']"
RM-02,multi-qa-mpnet-base-dot-v1,0.13565197343244767,0.13565197343244767,['OIS-07'],"['OIS-06', 'SSO-02', 'OIS-04', 'COS-03', 'DEV-05', 'DEV-06', 'SP-03', 'PSS-02', 'OIS-07', 'OPS-18', 'BCM-04', 'SIM-05', 'BCM-02', 'COS-01', 'OPS-20', 'COM-03', 'SIM-03', 'OPS-19', 'PSS-03', 'INQ-01', 'OPS-22', 'SSO-04', 'AM-01', 'OPS-24', 'HR-03', 'OPS-13', 'CRY-01', 'SIM-01', 'OPS-08', 'DEV-01', 'SSO-05', 'SIM-02', 'AM-03', 'DEV-03', 'COM-04', 'OPS-04', 'SP-02', 'AM-02', 'COM-02', 'OPS-07', 'PS-01', 'OPS-10', 'PS-03', 'PS-02', 'OIS-05', 'OPS-05', 'OPS-12', 'DEV-02', 'OIS-01', 'PS-04', 'PSS-01', 'BCM-01', 'PSS-06', 'AM-05', 'SSO-01', 'HR-01', 'PS-06', 'OPS-02', 'OPS-01', 'IDM-09', 'IDM-05', 'OPS-16', 'IDM-06', 'OPS-17', 'AM-06', 'OPS-23', 'PSS-10', 'OPS-15', 'OPS-21', 'IDM-02', 'OIS-02', 'IDM-01', 'OPS-03', 'COS-02', 'OPS-06', 'PSS-04', 'CRY-04', 'CRY-02', 'DEV-09', 'DEV-08', 'PSS-12', 'IDM-08', 'SP-01', 'SIM-04', 'COM-01', 'IDM-07', 'OPS-09', 'HR-06', 'DEV-10', 'DEV-07', 'PSS-11', 'AM-04', 'INQ-02', 'SSO-03', 'INQ-03', 'CRY-03', 'HR-05', 'COS-07', 'COS-06', 'PI-01', 'OPS-14', 'PI-02', 'INQ-04', 'PI-03', 'OPS-11', 'HR-02', 'IDM-03', 'IDM-04']"
